HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.sentiment.label,Approve,Reject
3CMV9YRYP20YVR4LAJCDWQCD1FBJLP,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3WEV0KO0OMRAJ2XDAYS5UYQHED2DSF,A2IE6Q8CK169A,Submitted,Tue Feb 25 16:09:25 PST 2020,Tue Feb 25 16:10:09 PST 2020,Thu Feb 27 16:10:09 PST 2020,,,,44,0% (0/0),0% (0/0),0% (0/0),The ninth Democratic debate of the 2020 presidential election was the most watched in history host NBC announced Thursday The network s debate ― which aired Wednesday from 6 to 8 pm local time from Las Vegas ― averaged more than 196 million television viewers making it the most watched Democratic debate in history according to NBC That number includes 53 million viewers in the 25 54 age range which NBC said also made Wednesday s event the top rated Democratic debate ever in that key demographic   NBC s digital performance also exceeded any of the network s major political live events since the 2016 election  the network said in a press release  The debate live stream generated 135 million live video streams and nearly 22 million video views across all platforms including NBCNewscom MSNBCcom NBC News NOW on OTT devices Facebook Twitter and YouTube The digital streams translate to an average audience of 417K viewers  NBC said the network got the numbers from Nielsen Fast National Data,Neutral,,
3CMV9YRYP20YVR4LAJCDWQCD1FBJLP,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3X3OR7WPZZZBYU6W9HKOWKYLBSZL85,A3SD02HCW68EUL,Submitted,Tue Feb 25 16:26:44 PST 2020,Tue Feb 25 16:26:54 PST 2020,Thu Feb 27 16:26:54 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),The ninth Democratic debate of the 2020 presidential election was the most watched in history host NBC announced Thursday The network s debate ― which aired Wednesday from 6 to 8 pm local time from Las Vegas ― averaged more than 196 million television viewers making it the most watched Democratic debate in history according to NBC That number includes 53 million viewers in the 25 54 age range which NBC said also made Wednesday s event the top rated Democratic debate ever in that key demographic   NBC s digital performance also exceeded any of the network s major political live events since the 2016 election  the network said in a press release  The debate live stream generated 135 million live video streams and nearly 22 million video views across all platforms including NBCNewscom MSNBCcom NBC News NOW on OTT devices Facebook Twitter and YouTube The digital streams translate to an average audience of 417K viewers  NBC said the network got the numbers from Nielsen Fast National Data,Conservative,,
3TZDZ3Y0JR5WZ8N8VX3HNHPW74V197,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3A1COHJ8NJU9CYN6IW5Q4S5EUBP8HK,A317G7X02QTEM0,Submitted,Tue Feb 25 16:17:33 PST 2020,Tue Feb 25 16:17:36 PST 2020,Thu Feb 27 16:17:36 PST 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),After nine people were killed at shisha bars German prosecutor reveals details of suspects far right manifesto,Liberal,,
3TZDZ3Y0JR5WZ8N8VX3HNHPW74V197,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3EO896NRAWUO1OAK9UJ671HGLGDJTO,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:14:09 PST 2020,Tue Feb 25 16:14:13 PST 2020,Thu Feb 27 16:14:13 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),After nine people were killed at shisha bars German prosecutor reveals details of suspects far right manifesto,Liberal,,
3TZDZ3Y0JR5WZ8N8VX3HNHPW74V197,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3JC6VJ2SABIBFTWQESOVBM8JFQ0A5B,A3BBDCU69807T2,Submitted,Tue Feb 25 16:35:39 PST 2020,Tue Feb 25 16:35:49 PST 2020,Thu Feb 27 16:35:49 PST 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),After nine people were killed at shisha bars German prosecutor reveals details of suspects far right manifesto,Liberal,,
3TZDZ3Y0JR5WZ8N8VX3HNHPW74V197,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3W92K5RLWUGV7HZOPNFR79MW0005V6,AKYB1OF86LOZV,Submitted,Tue Feb 25 16:25:48 PST 2020,Tue Feb 25 16:25:57 PST 2020,Thu Feb 27 16:25:57 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),After nine people were killed at shisha bars German prosecutor reveals details of suspects far right manifesto,Liberal,,
3TZDZ3Y0JR5WZ8N8VX3HNHPW74V197,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3WQQ9FUS6ATZLLKKI4VUIH2GZYJB86,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:08:58 PST 2020,Tue Feb 25 16:09:03 PST 2020,Thu Feb 27 16:09:03 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),After nine people were killed at shisha bars German prosecutor reveals details of suspects far right manifesto,Liberal,,
3VW0145YLXBI19M6AVDSW3R21K1JMR,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3180JW2OT4BMGMZU8Y184LB25DS5JK,A3GUJ6JD25FX7O,Submitted,Tue Feb 25 16:15:30 PST 2020,Tue Feb 25 16:15:39 PST 2020,Thu Feb 27 16:15:39 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),The Obamas are continuing their summer holiday with a getaway to see the Clooneys in Italy,Neutral,,
3VW0145YLXBI19M6AVDSW3R21K1JMR,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,326O153BMIX99JSV93805HM2DMTEDF,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:04:37 PST 2020,Tue Feb 25 16:04:43 PST 2020,Thu Feb 27 16:04:43 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),The Obamas are continuing their summer holiday with a getaway to see the Clooneys in Italy,Neutral,,
3VW0145YLXBI19M6AVDSW3R21K1JMR,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,33LK57MYLT4DM3292GH2LQ9K2VCZS0,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:14:57 PST 2020,Tue Feb 25 16:15:05 PST 2020,Thu Feb 27 16:15:05 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),The Obamas are continuing their summer holiday with a getaway to see the Clooneys in Italy,Conservative,,
3VW0145YLXBI19M6AVDSW3R21K1JMR,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3CCZ6YKWR7IXAAMLMMAVFRXZ98F59O,A2IE6Q8CK169A,Submitted,Tue Feb 25 16:06:10 PST 2020,Tue Feb 25 16:06:25 PST 2020,Thu Feb 27 16:06:25 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),The Obamas are continuing their summer holiday with a getaway to see the Clooneys in Italy,Neutral,,
3VW0145YLXBI19M6AVDSW3R21K1JMR,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3HHRAGRYX84JIKS3R16UOXXQQ3LO9D,A317G7X02QTEM0,Submitted,Tue Feb 25 16:19:21 PST 2020,Tue Feb 25 16:19:23 PST 2020,Thu Feb 27 16:19:23 PST 2020,,,,2,0% (0/0),0% (0/0),0% (0/0),The Obamas are continuing their summer holiday with a getaway to see the Clooneys in Italy,Liberal,,
3OZ4VAIBEWE1RWGFONEJJZAFSDDJV8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,34Z02EIMISCHZI9YNM90PW2KM790T0,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:19:55 PST 2020,Tue Feb 25 16:19:59 PST 2020,Thu Feb 27 16:19:59 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),After years of reconnaissance  China s retail king Alibaba is finally making its move on Europe It is undercutting Amazon sellers  fees to attract vendors but has had mixed results  six sources with direct knowledge of the matter said,Conservative,,
3OZ4VAIBEWE1RWGFONEJJZAFSDDJV8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,379J5II41OFS7VGNMK6OOUU7MVVELV,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:05:00 PST 2020,Tue Feb 25 16:05:24 PST 2020,Thu Feb 27 16:05:24 PST 2020,,,,24,0% (0/0),0% (0/0),0% (0/0),After years of reconnaissance  China s retail king Alibaba is finally making its move on Europe It is undercutting Amazon sellers  fees to attract vendors but has had mixed results  six sources with direct knowledge of the matter said,Conservative,,
3OZ4VAIBEWE1RWGFONEJJZAFSDDJV8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3I2PTA7R3TT6KSOAABPN3B66GYDKQ9,A3BBDCU69807T2,Submitted,Tue Feb 25 15:58:25 PST 2020,Tue Feb 25 15:58:36 PST 2020,Thu Feb 27 15:58:36 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),After years of reconnaissance  China s retail king Alibaba is finally making its move on Europe It is undercutting Amazon sellers  fees to attract vendors but has had mixed results  six sources with direct knowledge of the matter said,Neutral,,
3OZ4VAIBEWE1RWGFONEJJZAFSDDJV8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3I33IC7ZWF1JGWD3W9MXDF57VG82A1,A28JGET2XTPRG5,Submitted,Tue Feb 25 16:22:53 PST 2020,Tue Feb 25 16:23:08 PST 2020,Thu Feb 27 16:23:08 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),After years of reconnaissance  China s retail king Alibaba is finally making its move on Europe It is undercutting Amazon sellers  fees to attract vendors but has had mixed results  six sources with direct knowledge of the matter said,Neutral,,
3OZ4VAIBEWE1RWGFONEJJZAFSDDJV8,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3QILPRALQ5U1MU9HLU039C2AGNZN89,A140DPSW275GFR,Submitted,Tue Feb 25 16:26:33 PST 2020,Tue Feb 25 17:04:53 PST 2020,Thu Feb 27 17:04:53 PST 2020,,,,2300,100% (1/1),100% (1/1),0% (0/0),After years of reconnaissance  China s retail king Alibaba is finally making its move on Europe It is undercutting Amazon sellers  fees to attract vendors but has had mixed results  six sources with direct knowledge of the matter said,Neutral,,
3HJ1EVZS2NIYDBX9CIHM2V4NBAER3B,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,326O153BMIX99JSV93805HM2DMWEDI,A1BDH3O29OKARK,Submitted,Tue Feb 25 16:44:18 PST 2020,Tue Feb 25 16:44:35 PST 2020,Thu Feb 27 16:44:35 PST 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),The ongoing saga of the Iowa caucuses entered a new phase Wednesday as Pete Buttigieg and Bernie Sanders asked the Iowa Democratic Party to conduct a recount of specific precinct caucuses the Iowa Democratic Party announced  The requests from Sanders and Buttigieg come more than two weeks after the Iowa caucuses which were roiled by technical issues with a mobile phone app that delayed the reporting of results In all the two presidential campaigns asked for a recount of 63 precincts  The Iowa Democratic Party said it will examine the requests to determine whether they show caucus errors that would change the allocation of national delegates The party will inform Sanders and Buttigieg of its findings within 48 hours,Liberal,,
3HJ1EVZS2NIYDBX9CIHM2V4NBAER3B,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3I3WADAZ9Q30HXQROBTDCHSO4735O4,A1A9402JQBA2AF,Submitted,Tue Feb 25 16:25:07 PST 2020,Tue Feb 25 16:25:23 PST 2020,Thu Feb 27 16:25:23 PST 2020,,,,16,0% (0/0),0% (0/0),0% (0/0),The ongoing saga of the Iowa caucuses entered a new phase Wednesday as Pete Buttigieg and Bernie Sanders asked the Iowa Democratic Party to conduct a recount of specific precinct caucuses the Iowa Democratic Party announced  The requests from Sanders and Buttigieg come more than two weeks after the Iowa caucuses which were roiled by technical issues with a mobile phone app that delayed the reporting of results In all the two presidential campaigns asked for a recount of 63 precincts  The Iowa Democratic Party said it will examine the requests to determine whether they show caucus errors that would change the allocation of national delegates The party will inform Sanders and Buttigieg of its findings within 48 hours,Neutral,,
3HJ1EVZS2NIYDBX9CIHM2V4NBAER3B,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3RSDURM96ALC7UNM5ZVEI2W3VA0EYO,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:15:08 PST 2020,Tue Feb 25 16:15:12 PST 2020,Thu Feb 27 16:15:12 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),The ongoing saga of the Iowa caucuses entered a new phase Wednesday as Pete Buttigieg and Bernie Sanders asked the Iowa Democratic Party to conduct a recount of specific precinct caucuses the Iowa Democratic Party announced  The requests from Sanders and Buttigieg come more than two weeks after the Iowa caucuses which were roiled by technical issues with a mobile phone app that delayed the reporting of results In all the two presidential campaigns asked for a recount of 63 precincts  The Iowa Democratic Party said it will examine the requests to determine whether they show caucus errors that would change the allocation of national delegates The party will inform Sanders and Buttigieg of its findings within 48 hours,Liberal,,
3HJ1EVZS2NIYDBX9CIHM2V4NBAER3B,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3SNVL38CI4R2QRER5TOSJ6HPCJDCKX,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:06:02 PST 2020,Tue Feb 25 16:06:25 PST 2020,Thu Feb 27 16:06:25 PST 2020,,,,23,0% (0/0),0% (0/0),0% (0/0),The ongoing saga of the Iowa caucuses entered a new phase Wednesday as Pete Buttigieg and Bernie Sanders asked the Iowa Democratic Party to conduct a recount of specific precinct caucuses the Iowa Democratic Party announced  The requests from Sanders and Buttigieg come more than two weeks after the Iowa caucuses which were roiled by technical issues with a mobile phone app that delayed the reporting of results In all the two presidential campaigns asked for a recount of 63 precincts  The Iowa Democratic Party said it will examine the requests to determine whether they show caucus errors that would change the allocation of national delegates The party will inform Sanders and Buttigieg of its findings within 48 hours,Liberal,,
3HJ1EVZS2NIYDBX9CIHM2V4NBAER3B,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:31 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:31 PST 2020,,,3STRJBFXOWQJC8G2RFJI8GHT05FTKZ,A28JGET2XTPRG5,Submitted,Tue Feb 25 16:29:19 PST 2020,Tue Feb 25 16:29:39 PST 2020,Thu Feb 27 16:29:39 PST 2020,,,,20,0% (0/0),0% (0/0),0% (0/0),The ongoing saga of the Iowa caucuses entered a new phase Wednesday as Pete Buttigieg and Bernie Sanders asked the Iowa Democratic Party to conduct a recount of specific precinct caucuses the Iowa Democratic Party announced  The requests from Sanders and Buttigieg come more than two weeks after the Iowa caucuses which were roiled by technical issues with a mobile phone app that delayed the reporting of results In all the two presidential campaigns asked for a recount of 63 precincts  The Iowa Democratic Party said it will examine the requests to determine whether they show caucus errors that would change the allocation of national delegates The party will inform Sanders and Buttigieg of its findings within 48 hours,Neutral,,
3D0LPO3EAAYWW12H9BT8YUVV9OPOY5,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,31IBVUNM9SYN9ESDVZS0TLD9PUBVFC,A2IE6Q8CK169A,Submitted,Tue Feb 25 16:01:48 PST 2020,Tue Feb 25 16:02:59 PST 2020,Thu Feb 27 16:02:59 PST 2020,,,,71,0% (0/0),0% (0/0),0% (0/0),Air strikes targeting Iraq s Popular Mobilization Forces umbrella grouping of Iranbacked Shi ite militias near camp Taji north of Baghdad have killed six people and critically wounded three  an Iraqi army source said late on Friday,Neutral,,
3D0LPO3EAAYWW12H9BT8YUVV9OPOY5,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3B2X28YI3WECH71WPPYWY36PT3TB6K,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:08:52 PST 2020,Tue Feb 25 16:08:56 PST 2020,Thu Feb 27 16:08:56 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),Air strikes targeting Iraq s Popular Mobilization Forces umbrella grouping of Iranbacked Shi ite militias near camp Taji north of Baghdad have killed six people and critically wounded three  an Iraqi army source said late on Friday,Liberal,,
3D0LPO3EAAYWW12H9BT8YUVV9OPOY5,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:36 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:36 PST 2020,,,3G0WWMR1UVJ7SY9D7OH3V3NAATIQNK,A2XK59FYAFO9EX,Submitted,Tue Feb 25 16:00:49 PST 2020,Tue Feb 25 16:00:55 PST 2020,Thu Feb 27 16:00:55 PST 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),Air strikes targeting Iraq s Popular Mobilization Forces umbrella grouping of Iranbacked Shi ite militias near camp Taji north of Baghdad have killed six people and critically wounded three  an Iraqi army source said late on Friday,Conservative,,
