source,Headline
Independent,White House Farm murders: The horrifying true story of how Jeremy Bamber massacred his family then told obscene jokes at the funeral
Independent,"If Harry and Meghan ditch their titles and move to Canada, theyâ€™d be saving the Royal Family â€“ not abandoning it"
Independent,Killing a peopleâ€™s heritage is the weapon of choice among dictators
Independent,Prince Harry and Meghan Markle quit senior royal duties
Independent,Golden Globes 2020 â€“ live updates: Hollywood stars stream onto red carpet as Ricky Gervais prepares to host ceremony
Independent,Iran abandons nuclear deal commitments as Iraq parliament votes to expel US troops
Independent,"â€˜Listen to survivorsâ€™: Harvey Weinstein trial begins with protests, outrage and a call for respect"
Independent,"Inside the UN, diplomats are losing sleep over Trump's assassination of Soleimani"
Independent,US insists military not withdrawing from Iraq after confusion over leaked letter
Independent,Reynhard Sinaga: Most prolific rapist in UK history jailed for life
Independent,Bombshell: Claim preview screening tickets
Independent,"20 pledges for 2020: Why I, The Independentâ€™s deputy travel editor, have promised to go flight-free for a year"
Independent,Golden Globes 2020: Phoebe Waller-Bridge and Olivia Colman among triumphant British stars
Independent,"In memory of my best friend Ian Charleson, who performed the greatest Hamlet ever"
Independent,New Year celebrations marred by widespread protests and wildfires as world welcomes 2020
Independent,â€˜All retaliation options are on the tableâ€™: Iran-backed forces warn US they will send soldiers â€˜back in coffinsâ€™ if troops donâ€™t withdraw from Iraq
Independent,Women were overlooked at the Golden Globes â€“ but they made their voices heard
Independent,"Trump impeachment news â€“ live: Key White House advisor agrees to testify in presidentâ€™s trial, as Republican turns on airstrike decision"
Independent,"Labour leadership news - live: Long Bailey sets out plan to resist 'Tory liteâ€™ party, as Boris Johnson adviser heaps praise on far-right leader"
Independent,Iran news â€“ live: Tehran military chief vows to â€˜set US allies ablazeâ€™ as Trump administration prompts confusion over Iraq withdrawal
Independent,Viktor Orban may have won over right-wing British politicians â€“ but weâ€™re not Hungary 2.0 just yet
Independent,I'm raising children in an interracial relationship â€“ it's painfully clear why Meghan and Harry really left
Independent,"Trump news â€“ live: Presidentâ€™s slurred Iran speech prompts concern, as new poll shows him losing heavily to â€˜generic Democratâ€™ in 2020"
Independent,"Transfer news LIVE: Man United and Arsenal make Cavani bids, Chelsea eye Diop, Liverpool latest"
Independent,"'Iran is somewhere over here, in East Africa': Most Americans can't identify potential war zone on map"
Independent,"Prince Harry and Meghan Markle news â€“ live: Royal family â€˜hurtâ€™ over couple's decision to step back from duties, as world reacts"
Independent,20 Pledges for 2020: Why I'm cutting down on plastic packaging from online shopping
Independent,Trump news - live: President rebuked by judge for 'totally inappropriate' tweets as Roger Stone met with ‘Lock Him Up’ chants following sentencing
Independent,Democratic debate: Bloomberg becomes punchbag as rivals fight to keep campaigns alive
Independent,Animal charity slams group for gluing MAGA hats on pigeons in debate 'protest'
Independent,London mosque stabbing: Man arrested after attacking worshipper while he prays 
Independent,Trump gushes over disgraced TV presenter fired for comments about threesome with female co-star
Independent,Coronavirus news – live: ‘Super-spreading event’ sparks panic as entire city told to stay at home after quarantine declared across Daegu
Independent,Trump’s spiritual guide urges congregation to neglect bills in favour of church donations
Independent,"Women seeking abortion need an ultrasound first, new bill states "
Independent,US military truck caught on camera ramming Russian jeep off the road in Syria
Independent,"Germany mass shooting: Gunman was eugenicist, manifesto shows"
Metro,Stunning moment cops rescue crying newborn baby from plastic bag dumped in woods
Metro,Europe basks in the sun but experts warn it could turn 'deadly' hot
Metro,Bryan Cranston and Aaron Paul tease Breaking Bad reunion
Metro,Boris challenges Hunt to commit to Brexit deadline 'deal or no deal'
Metro,Endgame's Lexi Rabe is being bullied and the Avengers must assemble
Metro,Twelve people killed by rare bacterial infection in Essex
Metro,Puppy dumped on favorite chair to trick him into thinking owners would return
Metro,Photos reveal how kids' packed lunches have changed over the years
Metro,Boris Johnson refused 26 times to answer question about 'staged' photographs
Metro,Mum's eerie message about heaven after she 'died' for 27 minutes
Metro,Boris Johnson 'seen for the first time with Carrie Symonds after row'
Metro,Family of 15 eat for as little as 66p per head for each meal
Metro,"Girl, 6, dragged under disqualified driver's car as she played outside her home"
Metro,Barack and Michelle Obama join George and Amal Clooney in Lake Como
Metro,Woman arrested after â€˜trying to rush cockpitâ€™ on Jet2 plane released on bail
Metro,Jack Russell pulls owner into bushes to find abandoned baby
Metro,Gemma Collins weight loss down to Â£250 injections that â€˜remove hungerâ€™
Metro,This Morning star calls for Amanda Holden to be sacked
Metro,Woman 'caused 100 babies' deaths by giving care but was not doctor'
Metro,Sugar daddy dating to fund uni left student reliant on sex for cash
Metro,Class war anarchists protest outside Boris Johnson's girlfriend's flat
Metro,Millennium Mills fire: London City Airport planes fly through smoke
Metro,Birmingham Airport: Thousands of passengers evacuated after fire alarm
Metro,England progress to World Cup quarter-finals after comprehensive 3-0 win against Cameroon
Metro,Woman drinking pink gin from a wine glass on the Tube is back at it again
Metro,Cristiano Ronaldo is living the life on board swanky megayacht
Metro,Jeremy Hunt says Boris should be prepared to answer difficult questions
Metro,Gay men assaulted by children with knife in homophobic attack
Metro,Firefighters forced to smash car window to rescue toddler in 25C heat
Metro,Woman arrested after 'trying to rush cockpit' on Jet2 plane forcing RAF jets to intercept
Metro,Meghan Markle cheers on Serena Williams at Wimbledon
Metro,Furious Nick Kyrgios slams 'bulls**t' Rafael Nadal and then mocks him with underarm serve
Metro,Ann Widdecome compares Brexit to slaves rising up â€˜against their ownersâ€™
Metro,Mum writes hilarious list of rules for son's lad's trip to Magaluf
Metro,Protesting Halle Bailey's casting in Little Mermaid is more stupid than anti-black
Metro,Chelsea news: Frank Lampard explains how he plans to replace Eden Hazard
Metro,Drink driver leaves kids on back seat and runs off after crashing into ambulance
Metro,Murdered mum and baby 'killed by stranger who crept in through window'
Metro,Widow offered one-way ticket home by step-kids loses battle for dead husband's cash
Metro,Susanna Reid shocked by â€˜funeral wreckerâ€™ whoâ€™s paid to gatecrash memorials
Metro US,Trump adviser Stone to be sentenced in case that has roiled Washington
Metro US,Feels like prison': Palestinian family cut off from West Bank village by Israeli barrier 
Metro US,"China's Lenovo confident of managing virus impact, reports strong third quarter"
Metro US,German gunman kills nine in shisha bar rampage; extremist motive suspected 
Metro US,Coronavirus fears grip South Korea; China reports drop in new infections
Metro US,"After fiery debate attacks on Bloomberg, Democrats scatter on campaign trail"
Metro US,Breastfeeding cops want lactation rooms in NYPD precincts
Metro US,The minimum wage in Massachusetts is increasing Here’s everything you need to know about the wage increase. 
Metro US,"In brains of dead athletes, researchers seek clues to head trauma "
Metro US,Searching for sanctuary Arrest of Honduran national mother while picking up her child from school casts doubt on ICE's sensitive locations policy.
Mirror,What it's really like staying in world's most luxurious - and expensive - hotel
Mirror,Jeremy Hunt brands October 31 a 'fake deadline' in row over Brexit date
Mirror,"'Miracle' toddler, two, dies in mum's arms after battle with childhood dementia"
Mirror,Mum treated son to Happy Meal before tying hand to hers and jumping in reservoir
Mirror,Is this what people will look like in 2100? How tech could change the human body
Mirror,Savvy mum has already finished her Christmas shopping and got it all half price
Mirror,Family of dead couple ask judge to decide who died first amid inheritance row
Mirror,Phillip Schofield branded 'arch manipulator' by Fern Britton's team
Mirror,Father 'stabbed 18 times in row over blocking train aisle as son looked on'
Mirror,"Transfer news live updates including latest from Arsenal, Liverpool and Man Utd"
Mirror,Drunk woman who murdered neighbour with ash tray and scissors is jailed for life
